churn,total day minutes,total day calls,total eve minutes,customer service calls,international plan,voice mail plan,number vmail messages,service_call_rate,total_calls,Churn Status
False,187.3,84,270.8,1,no,no,0,0.003952569169960474,252,Not Churned
False,201.2,128,227.2,2,no,no,0,0.006191950464396285,322,Not Churned
False,189.6,78,267.4,1,yes,no,0,0.0029498525073746312,338,Not Churned
False,186.8,124,261.0,0,no,yes,35,0.0,301,Not Churned
False,153.5,83,219.1,0,no,yes,31,0.0,259,Not Churned
False,187.6,97,208.2,2,no,no,0,0.006191950464396285,322,Not Churned
True,230.9,132,243.2,0,yes,no,0,0.0,290,Churned
False,244.9,150,118.0,2,no,yes,26,0.005208333333333333,383,Not Churned
False,230.9,93,223.0,3,no,no,0,0.01090909090909091,274,Not Churned
False,187.1,104,250.2,1,no,no,0,0.0032679738562091504,305,Not Churned
False,170.7,54,191.1,1,no,no,0,0.0036496350364963502,273,Not Churned
True,126.9,97,166.9,5,yes,yes,28,0.017857142857142856,279,Churned
False,189.5,112,207.0,0,no,no,0,0.0,305,Not Churned
True,176.9,110,167.9,1,yes,no,0,0.002849002849002849,350,Churned
False,161.1,99,198.8,1,no,no,0,0.0033222591362126247,300,Not Churned
False,169.4,107,197.2,1,no,no,0,0.003816793893129771,261,Not Churned
False,254.4,133,161.7,0,no,yes,20,0.0,324,Not Churned
False,127.7,54,215.0,2,yes,yes,24,0.008064516129032258,247,Not Churned
False,170.5,107,217.2,6,no,yes,26,0.022988505747126436,260,Not Churned
False,219.1,100,242.9,2,yes,no,0,0.006756756756756757,295,Not Churned
False,273.5,104,183.8,2,yes,no,0,0.008032128514056224,248,Not Churned
False,161.9,138,200.9,1,yes,no,0,0.0025575447570332483,390,Not Churned
False,241.7,87,142.0,1,no,yes,27,0.0038314176245210726,260,Not Churned
False,62.8,124,170.4,3,yes,no,0,0.01098901098901099,272,Not Churned
False,281.1,83,143.7,1,no,yes,22,0.002849002849002849,350,Not Churned
False,228.2,70,263.7,3,no,no,0,0.013888888888888888,215,Not Churned
False,209.8,82,194.5,0,no,no,0,0.0,264,Not Churned
True,265.6,86,208.8,2,no,no,0,0.006666666666666667,299,Churned
False,214.9,97,117.8,2,no,no,0,0.006779661016949152,294,Not Churned
False,110.5,79,223.2,3,no,no,0,0.011627906976744186,257,Not Churned
False,281.1,88,198.0,0,yes,yes,45,0.0,270,Not Churned
False,137.8,86,286.3,2,no,no,0,0.00823045267489712,242,Not Churned
True,271.5,98,253.4,1,yes,yes,33,0.003472222222222222,287,Churned
False,112.8,108,218.8,2,no,no,0,0.005917159763313609,337,Not Churned
False,187.3,118,239.7,1,no,no,0,0.003134796238244514,318,Not Churned
False,197.0,84,269.3,1,no,no,0,0.0033444816053511705,298,Not Churned
False,180.4,89,129.4,1,no,yes,32,0.0029411764705882353,339,Not Churned
True,148.5,126,219.4,1,yes,no,0,0.002631578947368421,379,Churned
False,197.1,113,259.4,2,no,yes,22,0.0057306590257879654,348,Not Churned
False,153.7,115,137.8,1,no,yes,26,0.0026954177897574125,370,Not Churned
False,261.3,96,220.9,1,no,yes,27,0.003367003367003367,296,Not Churned
False,246.2,102,202.4,1,no,no,0,0.002967359050445104,336,Not Churned
False,191.0,88,318.8,0,no,no,0,0.0,290,Not Churned
False,208.3,86,253.6,1,no,no,0,0.0037735849056603774,264,Not Churned
False,253.0,73,219.3,0,no,no,0,0.0,244,Not Churned
False,202.3,87,201.5,0,no,no,0,0.0,284,Not Churned
False,174.4,120,156.3,0,no,no,0,0.0,344,Not Churned
False,127.1,89,172.1,1,no,yes,30,0.003125,319,Not Churned
False,143.5,76,242.6,0,yes,yes,16,0.0,232,Not Churned
False,186.9,94,240.0,1,no,yes,17,0.0033333333333333335,299,Not Churned
False,194.0,118,242.0,1,no,no,0,0.002898550724637681,344,Not Churned
False,234.8,89,106.8,0,no,no,0,0.0,348,Not Churned
False,123.7,96,103.0,1,no,no,0,0.0038022813688212928,262,Not Churned
False,173.9,103,276.4,0,no,no,0,0.0,304,Not Churned
False,130.9,115,203.4,1,no,yes,41,0.003355704697986577,297,Not Churned
True,314.6,102,169.8,2,no,no,0,0.00684931506849315,291,Churned
False,227.9,78,207.5,1,no,no,0,0.0033444816053511705,298,Not Churned
False,95.5,92,163.7,2,no,no,0,0.007142857142857143,279,Not Churned
False,185.3,127,208.0,1,no,no,0,0.003048780487804878,327,Not Churned
False,146.3,133,202.7,1,no,no,0,0.0029850746268656717,334,Not Churned
False,184.0,99,76.4,2,no,yes,16,0.006006006006006006,332,Not Churned
False,105.8,110,43.9,0,no,no,0,0.0,290,Not Churned
False,178.0,110,153.8,1,no,no,0,0.0035211267605633804,283,Not Churned
False,149.4,74,123.9,1,no,yes,24,0.004219409282700422,236,Not Churned
False,209.4,104,132.5,2,no,no,0,0.006472491909385114,308,Not Churned
False,172.1,105,211.7,1,no,no,0,0.0031645569620253164,315,Not Churned
False,169.3,82,217.9,1,yes,no,0,0.0031645569620253164,315,Not Churned
False,119.1,117,287.7,0,no,no,0,0.0,357,Not Churned
False,194.2,147,173.4,2,no,no,0,0.005698005698005698,350,Not Churned
False,198.8,56,230.1,2,no,no,0,0.009345794392523364,213,Not Churned
True,167.7,94,93.7,3,yes,no,0,0.009036144578313253,331,Churned
False,202.2,86,216.8,2,no,no,0,0.0071174377224199285,280,Not Churned
True,322.5,106,204.6,2,no,no,0,0.006024096385542169,331,Churned
False,216.2,107,215.6,0,no,no,0,0.0,321,Not Churned
False,76.4,116,115.6,3,no,no,0,0.010416666666666666,287,Not Churned
False,72.7,75,208.6,1,no,no,0,0.003745318352059925,266,Not Churned
False,210.4,100,225.5,0,no,yes,31,0.0,321,Not Churned
False,127.2,93,162.9,0,yes,yes,33,0.0,319,Not Churned
False,201.8,79,304.9,1,no,yes,28,0.0028653295128939827,348,Not Churned
False,219.5,78,222.1,1,no,yes,17,0.003703703703703704,269,Not Churned
False,99.3,112,270.5,3,no,no,0,0.008595988538681949,348,Not Churned
False,239.2,114,150.0,5,no,no,0,0.01597444089456869,312,Not Churned
False,120.9,58,235.0,2,yes,no,0,0.006944444444444444,287,Not Churned
False,224.7,81,129.4,1,no,no,0,0.003236245954692557,308,Not Churned
False,176.6,88,162.7,1,no,yes,19,0.003861003861003861,258,Not Churned
False,283.9,98,192.0,1,no,yes,51,0.003367003367003367,296,Not Churned
True,180.6,92,190.9,1,no,no,0,0.002976190476190476,335,Churned
False,125.9,101,196.4,1,no,yes,31,0.0035335689045936395,282,Not Churned
False,237.6,79,192.4,0,no,no,0,0.0,306,Not Churned
False,198.4,91,264.7,2,no,no,0,0.006644518272425249,300,Not Churned
False,274.3,110,52.9,0,no,no,0,0.0,343,Not Churned
True,199.6,89,211.4,3,yes,no,0,0.010948905109489052,273,Churned
False,217.7,91,273.5,3,no,no,0,0.011194029850746268,267,Not Churned
False,134.7,96,235.9,3,no,no,0,0.00980392156862745,305,Not Churned
False,212.7,73,257.5,2,no,yes,24,0.006472491909385114,308,Not Churned
False,256.3,135,180.2,2,no,no,0,0.005208333333333333,383,Not Churned
False,183.6,133,120.7,1,no,no,0,0.002890173410404624,345,Not Churned
False,176.2,90,196.0,1,no,no,0,0.003278688524590164,304,Not Churned
False,205.0,94,165.4,1,no,yes,37,0.003484320557491289,286,Not Churned
True,267.9,114,223.0,3,no,no,0,0.010638297872340425,281,Churned
False,179.2,111,175.2,2,no,no,0,0.0058823529411764705,339,Not Churned
False,149.4,145,196.5,1,no,no,0,0.0027624309392265192,361,Not Churned
False,163.6,132,146.7,3,no,yes,38,0.008241758241758242,363,Not Churned
False,207.6,71,152.7,1,no,no,0,0.003289473684210526,303,Not Churned
False,165.4,108,183.7,3,no,no,0,0.009259259259259259,323,Not Churned
False,209.8,114,171.3,4,no,no,0,0.012307692307692308,324,Not Churned
False,220.1,128,268.2,0,no,yes,27,0.0,344,Not Churned
False,141.3,72,154.3,1,no,no,0,0.003787878787878788,263,Not Churned
False,196.5,89,241.3,0,no,no,0,0.0,324,Not Churned
False,180.9,114,209.5,2,yes,no,0,0.005847953216374269,341,Not Churned
False,105.0,150,251.6,0,no,no,0,0.0,338,Not Churned
True,271.4,119,190.4,4,no,no,0,0.011560693641618497,345,Churned
False,206.7,79,174.6,1,no,yes,43,0.0035087719298245615,284,Not Churned
False,166.8,109,236.0,1,no,no,0,0.003278688524590164,304,Not Churned
False,204.9,107,135.2,5,no,no,0,0.01567398119122257,318,Not Churned
False,154.6,128,245.6,1,no,yes,15,0.00303951367781155,328,Not Churned
False,127.0,107,323.2,1,no,no,0,0.003205128205128205,311,Not Churned
False,267.4,78,204.2,1,yes,no,0,0.0031847133757961785,313,Not Churned
False,281.0,66,160.6,1,no,no,0,0.004016064257028112,248,Not Churned
False,270.8,96,220.4,4,no,yes,33,0.012539184952978056,318,Not Churned
False,171.2,82,185.6,1,no,no,0,0.00390625,255,Not Churned
False,124.1,82,202.6,3,no,no,0,0.00909090909090909,329,Not Churned
False,162.8,113,290.3,1,no,no,0,0.002717391304347826,367,Not Churned
False,146.3,84,255.9,1,no,no,0,0.0030581039755351682,326,Not Churned
False,254.8,85,143.4,2,no,no,0,0.007272727272727273,274,Not Churned
False,254.9,108,243.2,2,no,yes,26,0.005847953216374269,341,Not Churned
False,107.7,124,188.9,0,no,yes,31,0.0,329,Not Churned
False,158.8,75,264.8,1,no,no,0,0.00398406374501992,250,Not Churned
False,182.9,113,239.6,2,no,no,0,0.006514657980456026,306,Not Churned
False,198.5,112,42.5,0,no,no,0,0.0,331,Not Churned
False,178.4,72,233.6,0,no,no,0,0.0,299,Not Churned
False,110.9,91,158.5,1,no,no,0,0.0029154518950437317,342,Not Churned
True,166.9,85,221.2,1,no,yes,27,0.0035842293906810036,278,Churned
False,244.8,91,60.8,2,yes,no,0,0.0064516129032258064,309,Not Churned
True,120.8,96,169.8,4,no,no,0,0.015151515151515152,263,Churned
False,165.3,118,210.0,2,no,no,0,0.006329113924050633,315,Not Churned
False,126.7,113,155.5,2,no,no,0,0.005494505494505495,363,Not Churned
False,215.9,106,200.6,0,no,yes,35,0.0,327,Not Churned
False,140.1,132,209.6,1,no,no,0,0.0029585798816568047,337,Not Churned
False,209.9,113,249.8,1,no,yes,32,0.0031545741324921135,316,Not Churned
False,139.8,114,138.2,0,yes,yes,29,0.0,299,Not Churned
True,321.6,107,251.6,2,no,no,0,0.005208333333333333,383,Churned
False,166.6,61,218.8,7,no,no,0,0.02287581699346405,305,Not Churned
False,214.2,90,196.8,0,no,no,0,0.0,288,Not Churned
True,260.0,123,210.5,1,no,no,0,0.0030864197530864196,323,Churned
True,191.9,113,70.9,4,no,no,0,0.01282051282051282,311,Churned
False,213.0,95,188.8,0,no,no,0,0.0,291,Not Churned
False,118.1,83,109.6,1,no,yes,24,0.004329004329004329,230,Not Churned
False,190.2,89,166.4,6,no,no,0,0.02181818181818182,274,Not Churned
False,82.2,95,163.3,0,no,yes,25,0.0,314,Not Churned
False,163.8,80,177.8,0,no,yes,32,0.0,314,Not Churned
True,267.8,145,316.4,5,no,no,0,0.013550135501355014,368,Churned
False,159.8,91,120.4,2,no,no,0,0.0072992700729927005,273,Not Churned
False,214.3,129,289.8,1,no,yes,24,0.003134796238244514,318,Not Churned
True,287.3,123,288.0,0,no,no,0,0.0,353,Churned
False,101.2,122,141.6,2,no,no,0,0.005934718100890208,336,Not Churned
False,102.8,74,281.7,2,no,no,0,0.006289308176100629,317,Not Churned
False,109.1,97,115.7,0,no,no,0,0.0,283,Not Churned
False,215.9,67,217.0,1,no,no,0,0.003246753246753247,307,Not Churned
False,203.4,110,128.7,1,no,no,0,0.003076923076923077,324,Not Churned
False,110.1,113,169.0,1,no,no,0,0.0037174721189591076,268,Not Churned
False,111.0,51,219.8,1,no,no,0,0.0041841004184100415,238,Not Churned
False,239.9,121,142.3,1,no,no,0,0.0035211267605633804,283,Not Churned
False,144.8,107,112.5,1,no,no,0,0.00390625,255,Not Churned
False,135.4,134,205.9,1,no,no,0,0.0030581039755351682,326,Not Churned
False,84.2,134,80.8,1,no,no,0,0.003134796238244514,318,Not Churned
False,209.1,127,106.1,0,no,no,0,0.0,303,Not Churned
False,130.1,117,196.0,0,no,yes,24,0.0,306,Not Churned
False,175.8,139,155.0,2,no,yes,24,0.006514657980456026,306,Not Churned
False,241.9,104,145.2,1,no,no,0,0.0030581039755351682,326,Not Churned
False,136.7,106,228.6,0,no,no,0,0.0,329,Not Churned
False,67.7,68,195.7,1,no,no,0,0.003401360544217687,293,Not Churned
False,200.4,87,309.2,1,no,no,0,0.003194888178913738,312,Not Churned
True,125.8,103,207.7,1,yes,no,0,0.002881844380403458,346,Churned
False,128.2,87,133.2,1,no,no,0,0.0031446540880503146,317,Not Churned
False,226.3,88,223.0,4,no,no,0,0.013745704467353952,290,Not Churned
False,162.3,107,233.9,0,no,yes,37,0.0,320,Not Churned
False,224.4,121,147.9,2,no,no,0,0.006779661016949152,294,Not Churned
False,120.5,127,189.7,1,no,no,0,0.0034602076124567475,288,Not Churned
False,91.1,90,179.3,2,no,no,0,0.006600660066006601,302,Not Churned
False,168.8,137,241.4,0,no,no,0,0.0,354,Not Churned
False,153.5,81,287.3,2,no,no,0,0.006968641114982578,286,Not Churned
False,226.2,88,140.3,0,no,no,0,0.0,314,Not Churned
False,191.9,107,206.9,1,no,no,0,0.003076923076923077,324,Not Churned
True,167.9,147,190.7,4,no,yes,28,0.011049723756906077,361,Churned
False,180.0,88,145.0,2,no,no,0,0.00684931506849315,291,Not Churned
True,257.4,67,261.1,2,no,no,0,0.007380073800738007,270,Churned
False,174.4,75,169.9,1,no,yes,28,0.0034482758620689655,289,Not Churned
False,159.7,83,155.4,1,no,no,0,0.003105590062111801,321,Not Churned
False,237.2,124,222.6,1,no,no,0,0.0033783783783783786,295,Not Churned
False,103.0,129,242.3,1,no,no,0,0.003076923076923077,324,Not Churned
False,153.8,89,234.0,4,no,no,0,0.015503875968992248,257,Not Churned
False,205.1,86,160.5,3,no,no,0,0.009202453987730062,325,Not Churned
False,175.7,93,187.2,2,no,yes,39,0.006472491909385114,308,Not Churned
False,155.9,123,224.2,2,no,no,0,0.005555555555555556,359,Not Churned
False,154.4,109,221.4,0,no,yes,34,0.0,359,Not Churned
False,209.7,73,183.6,2,no,yes,23,0.00796812749003984,250,Not Churned
False,150.0,69,285.9,0,yes,no,0,0.0,278,Not Churned
False,232.4,97,186.0,3,no,yes,23,0.00946372239747634,316,Not Churned
False,165.4,100,115.7,2,no,no,0,0.006430868167202572,310,Not Churned
False,199.2,106,187.3,3,no,no,0,0.014492753623188406,206,Not Churned
False,217.6,81,320.5,0,no,no,0,0.0,245,Not Churned
False,212.1,95,150.1,3,no,no,0,0.010101010101010102,296,Not Churned
False,154.0,75,165.8,1,no,yes,30,0.0038314176245210726,260,Not Churned
False,193.8,130,202.6,1,no,yes,31,0.003003003003003003,332,Not Churned
False,175.4,130,248.1,0,no,no,0,0.0,324,Not Churned
True,152.0,63,258.8,2,no,yes,22,0.006472491909385114,308,Churned
False,230.2,147,186.7,0,no,no,0,0.0,371,Not Churned
True,174.9,103,248.2,1,no,yes,33,0.003048780487804878,327,Churned
False,190.2,68,262.2,0,no,no,0,0.0,228,Not Churned
False,176.4,122,224.9,1,no,no,0,0.003367003367003367,296,Not Churned
False,160.9,95,251.2,3,no,no,0,0.011406844106463879,262,Not Churned
False,228.7,90,163.0,1,no,no,0,0.0035335689045936395,282,Not Churned
False,144.0,90,181.6,0,no,no,0,0.0,285,Not Churned
False,135.9,90,271.0,6,no,yes,31,0.02214022140221402,270,Not Churned
True,334.3,118,192.1,0,no,no,0,0.0,311,Churned
False,130.5,77,131.2,0,no,no,0,0.0,263,Not Churned
True,134.2,105,162.5,4,no,yes,21,0.012269938650306749,325,Churned
True,278.0,102,266.4,4,no,no,0,0.011799410029498525,338,Churned
False,105.4,70,214.8,0,no,no,0,0.0,323,Not Churned
False,188.9,94,203.9,3,no,no,0,0.00906344410876133,330,Not Churned
False,111.8,85,239.6,1,no,yes,24,0.003663003663003663,272,Not Churned
False,159.1,106,149.8,1,no,yes,33,0.0029940119760479044,333,Not Churned
False,212.4,105,224.6,1,no,no,0,0.003003003003003003,332,Not Churned
False,142.3,112,306.3,1,no,no,0,0.003257328990228013,306,Not Churned
True,346.8,55,249.5,1,yes,no,0,0.0040650406504065045,245,Churned
False,113.9,102,145.3,1,no,yes,15,0.002531645569620253,394,Not Churned
True,267.9,103,263.3,1,yes,yes,27,0.0034965034965034965,285,Churned
False,171.4,117,115.2,3,no,no,0,0.00821917808219178,364,Not Churned
False,275.4,150,187.5,1,no,no,0,0.0029239766081871343,341,Not Churned
False,197.2,118,249.9,0,no,yes,31,0.0,294,Not Churned
False,192.6,97,135.2,2,no,yes,35,0.006622516556291391,301,Not Churned
False,91.7,104,150.6,1,no,yes,26,0.0030120481927710845,331,Not Churned
False,126.3,99,141.6,0,no,no,0,0.0,303,Not Churned
False,251.5,107,234.1,3,no,yes,33,0.00964630225080386,310,Not Churned
False,190.6,108,152.3,1,no,no,0,0.0032679738562091504,305,Not Churned
False,116.1,101,201.8,0,no,no,0,0.0,308,Not Churned
False,217.3,91,216.1,2,no,no,0,0.007518796992481203,265,Not Churned
False,179.4,80,232.5,0,no,no,0,0.0,287,Not Churned
False,207.7,109,164.8,0,no,no,0,0.0,297,Not Churned
True,277.3,138,228.4,2,no,no,0,0.005509641873278237,362,Churned
False,125.3,84,167.6,1,no,no,0,0.003289473684210526,303,Not Churned
False,138.1,91,167.3,2,no,yes,32,0.0070921985815602835,281,Not Churned
False,169.3,88,225.9,0,no,yes,38,0.0,274,Not Churned
False,201.3,101,143.8,1,no,yes,27,0.003115264797507788,320,Not Churned
False,216.7,117,116.5,2,yes,no,0,0.00558659217877095,357,Not Churned
False,190.4,92,317.5,2,no,no,0,0.006779661016949152,294,Not Churned
False,143.3,91,195.5,1,no,no,0,0.003968253968253968,251,Not Churned
False,97.4,57,203.6,2,no,yes,42,0.0070921985815602835,281,Not Churned
False,181.4,111,167.7,3,no,no,0,0.00911854103343465,328,Not Churned
False,246.4,83,256.2,0,no,no,0,0.0,339,Not Churned
False,143.4,130,289.4,2,no,no,0,0.006968641114982578,286,Not Churned
False,104.9,111,198.5,2,no,no,0,0.006097560975609756,327,Not Churned
False,156.2,93,193.0,1,no,no,0,0.004048582995951417,246,Not Churned
False,114.8,125,81.9,0,no,no,0,0.0,356,Not Churned
False,232.5,96,205.5,0,no,no,0,0.0,309,Not Churned
False,143.6,117,152.4,1,no,no,0,0.0029498525073746312,338,Not Churned
False,176.7,132,244.1,2,no,no,0,0.005934718100890208,336,Not Churned
True,263.4,148,230.3,1,no,no,0,0.0030864197530864196,323,Churned
False,146.4,74,148.5,1,no,no,0,0.0037593984962406013,265,Not Churned
False,145.0,72,194.5,2,no,yes,33,0.005390835579514825,370,Not Churned
False,167.8,91,167.7,1,no,no,0,0.004098360655737705,243,Not Churned
False,166.9,99,154.9,0,no,no,0,0.0,290,Not Churned
False,142.5,87,195.7,2,no,no,0,0.006644518272425249,300,Not Churned
False,133.0,65,262.8,1,yes,no,0,0.0034482758620689655,289,Not Churned
False,252.9,129,284.3,1,no,yes,11,0.0031446540880503146,317,Not Churned
False,95.0,94,291.2,2,no,yes,28,0.007042253521126761,283,Not Churned
True,194.2,106,249.4,1,yes,no,0,0.0029239766081871343,341,Churned
False,222.8,114,215.9,1,no,no,0,0.002857142857142857,349,Not Churned
False,201.8,82,231.5,0,no,no,0,0.0,312,Not Churned
True,216.0,125,232.3,2,no,yes,42,0.005988023952095809,333,Churned
False,146.3,108,171.8,1,no,no,0,0.0034965034965034965,285,Not Churned
False,234.8,85,140.9,1,no,no,0,0.0036363636363636364,274,Not Churned
False,198.6,111,213.9,2,no,no,0,0.005917159763313609,337,Not Churned
False,94.4,80,215.1,2,no,no,0,0.006688963210702341,298,Not Churned
False,190.4,74,215.6,2,no,no,0,0.006666666666666667,299,Not Churned
False,142.6,77,208.2,3,no,yes,32,0.00974025974025974,307,Not Churned
False,134.2,80,165.0,0,yes,no,0,0.0,258,Not Churned
True,111.9,92,114.0,5,no,no,0,0.015723270440251572,317,Churned
False,122.8,89,211.3,2,no,no,0,0.006968641114982578,286,Not Churned
False,189.3,77,220.9,4,no,no,0,0.013114754098360656,304,Not Churned
False,240.4,112,201.8,0,no,yes,38,0.0,332,Not Churned
False,93.5,112,183.4,0,yes,yes,24,0.0,376,Not Churned
False,158.6,104,211.2,3,no,no,0,0.01020408163265306,293,Not Churned
False,243.2,109,147.0,4,yes,no,0,0.013289036544850499,300,Not Churned
False,176.4,115,158.8,4,no,no,0,0.011299435028248588,353,Not Churned
False,220.9,129,242.2,0,no,no,0,0.0,317,Not Churned
False,144.4,87,266.5,0,no,no,0,0.0,281,Not Churned
False,212.3,107,228.4,0,no,no,0,0.0,329,Not Churned
False,147.0,72,165.7,1,no,no,0,0.003436426116838488,290,Not Churned
False,96.2,112,178.9,2,no,yes,25,0.007220216606498195,276,Not Churned
False,263.4,118,179.1,0,no,no,0,0.0,301,Not Churned
False,12.5,67,256.6,1,yes,no,0,0.00392156862745098,254,Not Churned
False,162.3,116,192.4,2,no,no,0,0.006535947712418301,305,Not Churned
False,183.6,107,58.6,1,no,no,0,0.003048780487804878,327,Not Churned
False,178.1,109,146.5,1,no,no,0,0.0036231884057971015,275,Not Churned
False,201.4,101,97.6,0,no,no,0,0.0,345,Not Churned
False,123.0,158,133.9,1,no,yes,38,0.0025974025974025974,384,Not Churned
False,208.0,125,198.9,0,no,no,0,0.0,304,Not Churned
False,239.2,72,188.5,1,no,no,0,0.0031645569620253164,315,Not Churned
False,193.0,97,89.8,1,no,no,0,0.003289473684210526,303,Not Churned
False,174.5,101,245.6,1,no,yes,31,0.003424657534246575,291,Not Churned
False,116.7,71,145.9,1,no,yes,26,0.0037593984962406013,265,Not Churned
False,93.8,127,150.0,1,no,no,0,0.002857142857142857,349,Not Churned
False,154.1,114,118.7,2,yes,yes,30,0.0060790273556231,328,Not Churned
False,239.5,82,203.8,0,no,yes,29,0.0,263,Not Churned
False,216.0,140,224.1,0,no,yes,25,0.0,325,Not Churned
False,187.4,97,177.8,1,no,no,0,0.0034482758620689655,289,Not Churned
False,167.4,119,233.2,0,no,no,0,0.0,382,Not Churned
False,160.4,108,218.1,1,no,no,0,0.0031645569620253164,315,Not Churned
False,143.2,92,209.1,1,no,no,0,0.0029411764705882353,339,Not Churned
False,205.3,122,240.5,1,no,no,0,0.0025380710659898475,393,Not Churned
False,219.1,88,151.5,1,no,yes,25,0.003937007874015748,253,Not Churned
False,143.2,77,169.8,1,no,no,0,0.003663003663003663,272,Not Churned
False,232.8,106,175.2,2,no,no,0,0.006944444444444444,287,Not Churned
False,162.0,81,247.5,0,no,no,0,0.0,277,Not Churned
False,25.9,119,206.5,1,no,yes,27,0.003484320557491289,286,Not Churned
True,154.2,123,112.3,4,no,no,0,0.01384083044982699,288,Churned
True,322.3,113,222.0,0,no,no,0,0.0,339,Churned
False,209.9,112,221.3,1,no,no,0,0.003436426116838488,290,Not Churned
False,191.5,88,175.2,0,no,no,0,0.0,284,Not Churned
False,291.1,150,226.7,1,no,yes,19,0.0029154518950437317,342,Not Churned
False,215.6,115,216.2,3,no,no,0,0.011235955056179775,266,Not Churned
False,208.8,101,213.7,3,yes,no,0,0.010676156583629894,280,Not Churned
False,255.9,97,204.1,3,no,no,0,0.00949367088607595,315,Not Churned
False,252.7,97,221.1,2,no,no,0,0.006191950464396285,322,Not Churned
False,132.1,72,247.5,3,no,no,0,0.009708737864077669,308,Not Churned
False,217.0,115,207.0,1,no,no,0,0.002717391304347826,367,Not Churned
False,101.9,79,223.1,0,no,yes,42,0.0,255,Not Churned
False,211.5,100,184.6,2,no,no,0,0.006172839506172839,323,Not Churned
False,153.4,86,198.5,0,no,no,0,0.0,253,Not Churned
False,166.3,95,239.3,2,no,no,0,0.006802721088435374,293,Not Churned
False,185.2,87,170.4,1,no,no,0,0.0033222591362126247,300,Not Churned
False,104.6,121,149.5,2,no,no,0,0.007462686567164179,267,Not Churned
False,245.2,105,159.0,0,no,no,0,0.0,296,Not Churned
False,274.4,120,198.6,1,no,no,0,0.0037313432835820895,267,Not Churned
False,98.4,78,249.6,1,no,no,0,0.003067484662576687,325,Not Churned
False,279.9,121,223.1,1,no,yes,29,0.0030581039755351682,326,Not Churned
False,187.2,127,195.6,1,no,no,0,0.0028653295128939827,348,Not Churned
False,276.2,95,165.8,3,no,no,0,0.010067114093959731,297,Not Churned
False,200.4,104,272.8,1,no,yes,35,0.003355704697986577,297,Not Churned
False,162.3,96,244.0,2,no,no,0,0.00641025641025641,311,Not Churned
True,176.9,128,102.8,4,no,no,0,0.014760147601476014,270,Churned
False,165.5,78,205.5,0,no,no,0,0.0,297,Not Churned
False,217.8,93,189.7,4,no,no,0,0.013201320132013201,302,Not Churned
True,201.4,100,246.5,2,no,yes,28,0.0056657223796034,352,Churned
False,190.5,115,179.6,3,no,no,0,0.008823529411764706,339,Not Churned
False,179.9,97,189.2,3,no,yes,29,0.011111111111111112,269,Not Churned
False,235.9,104,80.6,3,no,no,0,0.009554140127388535,313,Not Churned
False,140.4,112,187.1,0,no,no,0,0.0,328,Not Churned
False,144.6,115,258.8,2,no,no,0,0.006578947368421052,303,Not Churned
False,189.0,100,118.5,0,no,no,0,0.0,292,Not Churned
False,101.0,93,155.6,0,no,no,0,0.0,292,Not Churned
False,206.3,98,292.8,1,no,no,0,0.0032679738562091504,305,Not Churned
False,165.1,85,267.0,1,no,yes,15,0.003367003367003367,296,Not Churned
True,165.0,129,202.6,1,no,no,0,0.0029069767441860465,343,Churned
False,155.9,95,256.1,3,no,no,0,0.010033444816053512,298,Not Churned
False,199.2,122,214.7,1,yes,no,0,0.0028653295128939827,348,Not Churned
False,155.3,116,188.2,3,no,no,0,0.010752688172043012,278,Not Churned
False,208.3,106,236.7,3,no,no,0,0.008450704225352112,354,Not Churned
False,157.1,79,162.6,1,no,no,0,0.0028735632183908046,347,Not Churned
True,154.4,165,168.3,5,no,no,0,0.013440860215053764,371,Churned
True,189.1,105,246.1,1,no,no,0,0.0027472527472527475,363,Churned
False,131.5,98,230.2,2,no,yes,24,0.006666666666666667,299,Not Churned
False,166.4,85,243.2,1,no,no,0,0.003115264797507788,320,Not Churned
False,142.3,75,122.8,2,no,no,0,0.007017543859649123,284,Not Churned
False,87.7,103,223.0,2,no,yes,19,0.006535947712418301,305,Not Churned
False,184.1,78,194.5,0,no,yes,19,0.0,253,Not Churned
False,174.5,104,224.2,2,yes,yes,31,0.006711409395973154,297,Not Churned
False,103.3,103,138.5,2,no,no,0,0.007067137809187279,282,Not Churned
False,35.1,62,180.8,1,no,no,0,0.0047169811320754715,211,Not Churned
False,246.6,94,141.4,1,no,yes,25,0.003115264797507788,320,Not Churned
False,78.5,109,210.5,1,no,yes,37,0.0031545741324921135,316,Not Churned
True,148.1,73,164.9,5,no,no,0,0.016556291390728478,301,Churned
False,206.2,84,256.4,1,no,no,0,0.0031545741324921135,316,Not Churned
False,251.6,87,197.6,2,no,yes,33,0.006535947712418301,305,Not Churned
True,270.3,111,215.2,1,yes,yes,26,0.0029239766081871343,341,Churned
False,156.6,97,224.2,1,no,yes,34,0.0030211480362537764,330,Not Churned
False,139.4,81,223.7,1,no,no,0,0.0035971223021582736,277,Not Churned
False,220.2,108,188.4,2,no,no,0,0.0057306590257879654,348,Not Churned
False,214.1,108,169.2,1,no,yes,39,0.0029069767441860465,343,Not Churned
False,196.0,74,213.4,1,no,no,0,0.003875968992248062,257,Not Churned
True,106.4,71,240.1,6,no,no,0,0.02197802197802198,272,Churned
False,179.4,113,275.4,0,no,yes,29,0.0,323,Not Churned
